Data from QP-MAY-28-pixel_Subt2_10-09-54-736.txt Node
Date: Tue May 23 10:09:54 CEST 2023
User: manip_nanotech
Spectrometer: HDX00993
Trigger mode: 0
Integration Time (sec): 2,000000E-1
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
467,45	-20
467,784	10
468,117	-18
468,451	6
468,784	-21
469,118	-4
469,451	-21
469,784	-26
470,117	22
470,45	-1
470,783	47
471,116	-25
471,449	-39
471,781	21
472,114	11
472,446	-1
472,779	45
473,111	-10
473,443	-9
473,775	-29
474,107	7
474,439	21
474,771	45
475,103	32
475,435	-8
475,766	16
476,098	5
476,429	35
476,761	-10
477,092	15
477,423	3
477,754	8
478,085	1
478,416	7
478,747	28
479,078	-1
479,409	-15
479,739	11
480,07	52
480,4	-31
480,731	2
481,061	7
481,391	36
481,721	50
482,051	24
482,381	12
482,711	18
483,041	11
483,37	15
483,7	-12
484,029	28
484,359	-4
484,688	-3
485,017	11
485,347	32
485,676	8
486,005	13
486,334	-13
486,663	10
486,991	50
487,32	-5
487,649	-12
487,977	35
488,305	48
488,634	29
488,962	31
489,29	-7
489,618	-17
489,946	20
490,274	9
490,602	25
490,93	10
491,257	19
491,585	31
491,912	41
492,24	26
492,567	-12
492,894	42
493,222	53
493,549	-24
493,876	8
494,203	10
494,529	12
494,856	31
495,183	40
495,509	41
495,836	-25
496,162	12
496,489	25
496,815	17
497,141	37
497,467	31
497,793	-6
498,119	25
498,445	-1
498,77	-2
499,096	-22
499,422	26
499,747	-6
500,073	2
500,398	-22
500,723	-13
501,048	36
501,373	-3
501,698	66
502,023	-1
502,348	22
502,673	57
502,997	45
503,322	31
503,646	35
503,971	-1
504,295	-35
504,619	39
504,943	12
505,268	-10
505,592	6
505,915	25
506,239	-19
506,563	-20
506,887	-10
507,21	5
507,534	-7
507,857	33
508,18	23
508,504	31
508,827	-1
509,15	25
509,473	27
509,796	10
510,119	10
510,441	-8
510,764	14
511,086	-1
511,409	-10
511,731	27
512,054	3
512,376	45
512,698	31
513,02	-22
513,342	19
513,664	-19
513,986	36
514,308	29
514,629	14
514,951	-16
515,272	15
515,594	-19
515,915	20
516,236	-13
516,558	18
516,879	8
517,2	28
517,52	22
517,841	-14
518,162	-26
518,483	17
518,803	7
519,124	15
519,444	32
519,765	6
520,085	12
520,405	11
520,725	11
521,045	-25
521,365	33
521,685	5
522,005	39
522,324	-27
522,644	37
522,963	19
523,283	-4
523,602	-16
523,922	-4
524,241	7
524,56	8
524,879	2
525,198	35
525,517	8
525,835	17
526,154	-1
526,473	2
526,791	30
527,11	-12
527,428	5
527,746	15
528,065	10
528,383	-3
528,701	1
529,019	-36
529,337	15
529,654	2
529,972	29
530,29	27
530,607	-3
530,925	22
531,242	46
531,559	12
531,877	24
532,194	18
532,511	-26
532,828	3
533,145	-9
533,461	-23
533,778	3
534,095	-7
534,411	41
534,728	13
535,044	-8
535,361	19
535,677	6
535,993	33
536,309	1
536,625	18
536,941	15
537,257	21
537,573	34
537,888	24
538,204	38
538,519	-34
538,835	10
539,15	38
539,465	-4
539,781	16
540,096	25
540,411	-38
540,726	-9
541,041	-30
541,355	18
541,67	38
541,985	-37
542,299	-9
542,614	30
542,928	7
543,242	28
543,557	-2
543,871	19
544,185	-22
544,499	20
544,813	-30
545,126	12
545,44	9
545,754	14
546,067	14
546,381	29
546,694	6
547,007	14
547,321	26
547,634	3
547,947	5
548,26	-14
548,573	37
548,886	-27
549,198	4
549,511	-5
549,824	35
550,136	-7
550,449	20
550,761	42
551,073	-7
551,386	-14
551,698	33
552,01	11
552,322	32
552,633	29
552,945	0
553,257	5
553,569	-13
553,88	13
554,192	-18
554,503	-25
554,814	17
555,126	-21
555,437	-2
555,748	-24
556,059	-28
556,37	-1
556,68	-10
556,991	8
557,302	40
557,612	-10
557,923	15
558,233	18
558,544	30
558,854	-24
559,164	8
559,474	8
559,784	30
560,094	33
560,404	16
560,714	-5
561,024	62
561,333	45
561,643	12
561,952	41
562,262	37
562,571	-2
562,88	-10
563,189	42
563,498	4
563,807	12
564,116	32
564,425	-5
564,734	5
565,043	30
565,351	-3
565,66	45
565,968	-2
566,276	31
566,585	14
566,893	-23
567,201	-14
567,509	-3
567,817	26
568,125	11
568,433	17
568,74	4
569,048	19
569,355	78
569,663	35
569,97	30
570,278	67
570,585	40
570,892	43
571,199	44
571,506	67
571,813	43
572,12	29
572,427	48
572,733	35
573,04	46
573,346	78
573,653	42
573,959	29
574,265	31
574,572	86
574,878	75
575,184	65
575,49	21
575,796	32
576,102	89
576,407	68
576,713	59
577,018	60
577,324	50
577,629	74
577,935	59
578,24	62
578,545	80
578,85	55
579,155	62
579,46	62
579,765	120
580,07	57
580,375	61
580,679	98
580,984	42
581,288	90
581,593	108
581,897	64
582,201	91
582,505	110
582,809	98
583,113	97
583,417	143
583,721	102
584,025	122
584,329	134
584,632	112
584,936	149
585,239	137
585,542	151
585,846	143
586,149	145
586,452	104
586,755	172
587,058	121
587,361	159
587,664	183
587,967	173
588,269	184
588,572	211
588,874	204
589,177	224
589,479	209
589,781	207
590,084	219
590,386	266
590,688	265
590,99	227
591,291	247
591,593	265
591,895	307
592,197	274
592,498	315
592,8	277
593,101	271
593,402	318
593,704	312
594,005	361
594,306	407
594,607	333
594,908	359
595,209	365
595,51	328
595,81	373
596,111	368
596,411	400
596,712	460
597,012	406
597,313	417
597,613	445
597,913	451
598,213	432
598,513	420
598,813	450
599,113	453
599,413	513
599,712	554
600,012	509
600,312	517
600,611	535
600,91	565
601,21	596
601,509	635
601,808	619
602,107	676
602,406	647
602,705	701
603,004	749
603,303	767
603,601	795
603,9	812
604,199	856
604,497	898
604,795	936
605,094	977
605,392	1079
605,69	1066
605,988	1121
606,286	1162
606,584	1242
606,882	1250
607,18	1294
607,477	1359
607,775	1466
608,072	1520
608,37	1557
608,667	1616
608,965	1652
609,262	1736
609,559	1791
609,856	1911
610,153	1917
610,45	2006
610,747	2093
611,043	2141
611,34	2196
611,637	2255
611,933	2260
612,23	2397
612,526	2469
612,822	2527
613,119	2572
613,415	2595
613,711	2663
614,007	2741
614,303	2831
614,599	2840
614,894	3028
615,19	3042
615,486	3075
615,781	3200
616,077	3307
616,372	3397
616,667	3512
616,963	3663
617,258	3681
617,553	3788
617,848	3958
618,143	4228
618,438	4274
618,732	4329
619,027	4548
619,322	4695
619,616	4839
619,911	5009
620,205	5279
620,499	5391
620,793	5627
621,088	5734
621,382	5941
621,676	6219
621,97	6571
622,264	6846
622,557	7233
622,851	7382
623,145	7664
623,438	8057
623,732	8317
624,025	8748
624,318	9277
624,612	9448
624,905	9831
625,198	10103
625,491	10589
625,784	11027
626,077	11255
626,369	11863
626,662	12037
626,955	12585
627,247	12986
627,54	13175
627,832	13637
628,125	13657
628,417	14295
628,709	14691
629,001	15062
629,293	15629
629,585	16163
629,877	16601
630,169	16874
630,46	17067
630,752	17517
631,044	18039
631,335	18339
631,627	18994
631,918	19375
632,209	19400
632,5	19824
632,791	20263
633,082	20693
633,373	21307
633,664	21502
633,955	21517
634,246	21971
634,537	22280
634,827	22456
635,118	22744
635,408	23021
635,698	22876
635,989	23208
636,279	23339
636,569	23521
636,859	23561
637,149	23923
637,439	24181
637,729	24046
638,019	24483
638,308	24780
638,598	25433
638,887	25913
639,177	25712
639,466	25807
639,756	25925
640,045	26111
640,334	26473
640,623	26279
640,912	26394
641,201	26629
641,49	26870
641,779	26958
642,067	27019
642,356	26811
642,645	26642
642,933	26367
643,221	26395
643,51	26444
643,798	26196
644,086	26166
644,374	26178
644,662	26012
644,95	25592
645,238	25569
645,526	25536
645,814	25558
646,101	25149
646,389	24733
646,677	24249
646,964	23822
647,251	23905
647,539	23823
647,826	23548
648,113	23067
648,4	22708
648,687	22030
648,974	21412
649,261	21022
649,547	20629
649,834	20320
650,121	20000
650,407	19652
650,694	18971
650,98	18562
651,267	17935
651,553	17439
651,839	16907
652,125	16334
652,411	16098
652,697	15515
652,983	15256
653,269	14676
653,554	14356
653,84	13758
654,126	13234
654,411	12987
654,697	12472
654,982	12276
655,267	11764
655,552	11382
655,837	11021
656,123	10875
656,408	10738
656,692	10387
656,977	10028
657,262	9814
657,547	9649
657,831	9374
658,116	9184
658,4	9072
658,685	8765
658,969	8613
659,253	8395
659,537	8149
659,822	7975
660,106	7805
660,389	7688
660,673	7424
660,957	7126
661,241	7097
661,525	6978
661,808	6786
662,092	6619
662,375	6439
662,658	6282
662,942	6123
663,225	5997
663,508	5873
663,791	5752
664,074	5609
664,357	5334
664,64	5354
664,923	5050
665,205	4921
665,488	4939
665,77	4666
666,053	4734
666,335	4519
666,618	4463
666,9	4373
667,182	4252
667,464	4043
667,746	4002
668,028	3869
668,31	3686
668,592	3587
668,874	3579
669,155	3472
669,437	3361
669,718	3255
670	3108
670,281	3015
670,563	2974
670,844	2887
671,125	2748
671,406	2613
671,687	2630
671,968	2459
672,249	2523
672,53	2392
672,81	2400
673,091	2237
673,372	2213
673,652	2069
673,932	2029
674,213	1999
674,493	1955
674,773	1957
675,053	1764
675,333	1755
675,613	1720
675,893	1635
676,173	1682
676,453	1641
676,733	1563
677,012	1477
677,292	1466
677,571	1446
677,851	1373
678,13	1379
678,409	1300
678,689	1316
678,968	1201
679,247	1224
679,526	1144
679,805	1100
680,083	1082
680,362	1063
680,641	999
680,919	998
681,198	960
681,476	938
681,755	906
682,033	848
682,311	905
682,59	771
682,868	807
683,146	810
683,424	732
683,702	753
683,979	738
684,257	720
684,535	767
684,812	713
685,09	719
685,367	662
685,645	652
685,922	638
686,199	672
686,476	612
686,753	609
687,03	635
687,307	574
687,584	548
687,861	594
688,138	530
688,414	534
688,691	517
688,968	546
689,244	482
689,52	508
689,797	468
690,073	481
690,349	454
690,625	437
690,901	510
691,177	396
691,453	428
691,729	415
692,004	373
692,28	426
692,556	392
692,831	346
693,107	397
693,382	359
693,657	331
693,933	326
694,208	330
694,483	315
694,758	279
695,033	304
695,308	304
695,582	257
695,857	303
696,132	304
696,406	264
696,681	271
696,955	216
697,23	237
697,504	213
697,778	212
698,052	227
698,326	258
698,6	193
698,874	218
699,148	249
699,422	212
699,696	193
699,969	153
700,243	129
700,516	186
700,79	190
701,063	217
701,337	156
701,61	138
701,883	139
702,156	165
702,429	145
702,702	154
702,975	103
703,248	92
703,52	120
703,793	131
704,066	108
704,338	139
704,611	112
704,883	99
705,155	123
705,427	116
705,7	91
705,972	108
706,244	104
706,516	69
706,788	138
707,059	68
707,331	74
707,603	49
707,874	56
708,146	100
708,417	116
708,689	111
708,96	76
709,231	86
709,502	67
709,773	58
710,045	96
710,315	68
710,586	62
710,857	76
711,128	110
711,399	97
711,669	38
711,94	60
712,21	80
712,481	60
712,751	38
713,021	111
713,291	63
713,561	51
713,832	70
714,102	53
714,371	37
714,641	49
714,911	63
715,181	29
715,45	46
715,72	74
715,989	40
716,259	19
716,528	66
716,797	44
717,067	22
717,336	70
717,605	47
717,874	23
718,143	29
718,412	38
718,68	36
718,949	71
719,218	54
719,486	38
719,755	17
720,023	31
720,292	54
720,56	74
720,828	-21
721,096	38
721,364	7
721,632	9
721,9	23
722,168	8
722,436	35
722,704	8
722,971	43
723,239	48
723,506	21
723,774	8
724,041	15
724,309	37
724,576	25
724,843	20
725,11	-1
725,377	27
725,644	53
725,911	42
726,178	23
726,445	12
726,711	31
726,978	36
727,245	46
727,511	-10
727,777	45
728,044	32
728,31	9
728,576	1
728,842	32
729,108	15
729,374	37
729,64	-29
729,906	5
730,172	16
730,438	-7
730,703	-6
730,969	25
731,235	36
731,5	14
731,765	4
732,031	15
732,296	35
732,561	-2
732,826	33
733,091	11
733,356	16
733,621	17
733,886	-8
734,151	29
734,415	6
734,68	29
734,945	32
735,209	-26
735,473	3
735,738	-26
736,002	-15
736,266	25
736,53	34
736,794	44
737,058	8
737,322	61
737,586	26
737,85	36
738,114	19
738,377	9
738,641	11
738,905	-30
739,168	24
739,431	34
739,695	7
739,958	34
740,221	-3
740,484	2
740,747	-31
741,01	-24
741,273	-3
741,536	7
741,799	14
742,061	32
742,324	20
742,587	56
742,849	30
743,112	-5
743,374	17
743,636	6
743,898	7
744,161	23
744,423	12
744,685	21
744,947	31
745,209	-35
745,47	25
745,732	-20
745,994	8
746,255	42
746,517	-12
746,778	-22
747,04	-17
747,301	50
747,562	10
747,824	6
748,085	11
748,346	5
748,607	-9
748,868	32
749,129	17
749,389	22
749,65	25
749,911	29
750,171	34
750,432	7
750,692	10
750,953	16
751,213	-15
751,473	24
751,733	-16
751,994	50
752,254	34
752,514	-36
752,774	16
753,033	0
753,293	30
753,553	-36
753,813	-16
754,072	19
754,332	-20
754,591	3
754,85	10
755,11	21
755,369	-3
755,628	51
755,887	10
756,146	37
756,405	18
756,664	-1
756,923	3
757,182	-39
757,44	47
757,699	8
757,958	-20
758,216	43
758,475	17
758,733	59
758,991	25
759,25	32
759,508	29
759,766	24
760,024	-7
760,282	-28
760,54	-6
760,797	31
761,055	-1
761,313	-19
761,571	24
761,828	-3
762,086	-16
762,343	20
762,6	16
762,858	-7
763,115	12
763,372	-20
763,629	-29
763,886	-30
764,143	38
764,4	-34
764,657	-6
764,914	4
765,17	4
765,427	20
765,684	27
765,94	14
766,196	-18
766,453	16
766,709	16
766,965	0
767,222	-2
767,478	17
767,734	1
767,99	18
768,245	33
768,501	-19
768,757	-21
769,013	7
769,268	4
769,524	-26
769,779	22
770,035	13
770,29	2
770,546	-14
770,801	-8
771,056	5
771,311	-36
771,566	24
771,821	-5
772,076	0
772,331	-4
772,586	-6
772,84	9
773,095	-18
773,349	-15
773,604	13
773,858	-23
774,113	8
774,367	-2
774,621	6
774,875	-41
775,13	14
775,384	4
775,638	14
775,892	-12
776,145	14
776,399	-35
776,653	-1
776,907	1
777,16	-11
777,414	-12
777,667	1
777,92	-11
778,174	5
778,427	22
778,68	-9
778,933	37
779,186	37
779,439	31
779,692	24
779,945	-5
780,198	19
780,451	9
780,703	4
780,956	4
781,208	26
781,461	-16
781,713	38
781,966	39
782,218	-14
782,47	8
782,722	-40
782,974	-11
783,226	26
783,478	27
783,73	14
783,982	21
784,234	36
784,485	20
784,737	2
784,989	-19
785,24	10
785,491	31
785,743	-12
785,994	29
786,245	-34
786,496	-13
786,748	13
786,999	-30
787,25	-6
787,5	-8
787,751	-19
788,002	-16
788,253	-26
788,503	45
788,754	11
789,004	11
789,255	23
789,505	12
789,756	-60
790,006	-5
790,256	25
790,506	7
790,756	51
791,006	-17
791,256	1
791,506	2
791,756	25
792,006	52
792,255	-6
792,505	-19
792,754	26
793,004	25
793,253	3
793,503	-11
793,752	19
794,001	20
794,25	24
794,499	37
794,748	10
794,997	18
795,246	33
795,495	-14
795,744	11
795,992	46
796,241	18
796,49	18
796,738	10
796,987	-15
797,235	-4
797,483	60
797,731	1
797,98	17
798,228	7
798,476	16
798,724	8
798,972	47
799,22	-15
799,467	42
799,715	42
799,963	-1
800,21	23
800,458	-35
800,705	19
800,953	3
801,2	15
801,447	-10
801,695	16
801,942	11
802,189	39
802,436	-7
802,683	-7
802,93	22
803,177	-6
803,423	-12
803,67	-5
803,917	44
804,163	10
804,41	13
804,656	0
804,903	-24
805,149	3
805,395	22
805,642	4
805,888	32
806,134	-6
806,38	-5
806,626	-24
806,872	10
807,117	13
807,363	76
807,609	-17
807,854	-11
808,1	16
808,345	27
808,591	-32
808,836	16
809,082	31
809,327	33
809,572	-7
809,817	-15
810,062	10
810,307	25
810,552	-11
810,797	28
811,042	26
811,287	-2
811,531	-10
811,776	24
812,02	-7
812,265	4
812,509	40
812,754	-8
812,998	-15
813,242	-20
813,486	49
813,73	-2
813,974	-14
814,218	52
814,462	16
814,706	3
814,95	41
815,194	-34
815,437	30
815,681	36
815,925	21
816,168	-7
816,411	41
816,655	-9
816,898	-14
817,141	-2
817,384	10
817,628	-24
817,871	-6
818,114	27
818,356	44
818,599	40
818,842	-3
819,085	36
819,327	-24
819,57	18
819,813	3
820,055	16
820,298	-13
820,54	17
820,782	40
821,024	-32
821,267	-27
821,509	43
821,751	0
821,993	2
822,235	11
822,476	-6
822,718	23
822,96	7
823,202	28
823,443	-9
823,685	25
823,926	31
824,168	25
824,409	38
824,65	14
824,891	-13
825,133	26
825,374	-31
825,615	-22
825,856	27
826,097	-16
826,337	-6
826,578	20
826,819	21
827,06	17
827,3	45
827,541	17
827,781	31
828,022	8
828,262	63
828,502	3
828,743	44
828,983	5
829,223	-14
829,463	-14
829,703	42
829,943	15
830,183	17
830,422	3
830,662	34
830,902	-27
831,141	38
831,381	24
831,62	-23
831,86	-1
832,099	31
832,339	-1
832,578	24
832,817	27
833,056	5
833,295	12
833,534	19
833,773	9
834,012	13
834,251	51
834,489	25
834,728	-2
834,967	24
835,205	4
835,444	0
835,682	0
835,921	-7
836,159	-1
836,397	15
836,635	14
836,874	52
837,112	-12
837,35	-33
837,588	10
837,825	-12
838,063	37
838,301	10
838,539	0
838,776	-20
839,014	-14
839,252	8
839,489	15
839,726	7
839,964	-33
840,201	0
840,438	2
840,675	-10
840,912	26
841,15	-4
841,386	-13
841,623	-30
841,86	-27
842,097	0
842,334	-14
842,57	32
842,807	14
843,044	-36
843,28	25
843,516	15
843,753	-8
843,989	17
844,225	32
844,462	-5
844,698	-29
844,934	-35
845,17	12
845,406	-31
845,642	-26
845,877	8
846,113	10
846,349	-5
846,584	-14
846,82	41
847,056	18
847,291	9
847,526	34
847,762	-5
847,997	-42
848,232	-20
848,467	32
848,702	-8
848,937	-23
849,172	9
849,407	-10
849,642	-4
849,877	-49
850,112	-46
850,346	4
850,581	12
850,816	29
851,05	-33
851,284	-35
851,519	29
851,753	7
851,987	-2
852,222	17
852,456	51
852,69	11
852,924	-5
853,158	18
853,392	-2
853,625	11
853,859	13
854,093	-9
854,327	16
854,56	38
854,794	-3
855,027	10
855,26	-20
855,494	14
855,727	32
855,96	-12
856,194	-7
856,427	-14
856,66	-10
856,893	-19
857,126	21
857,358	52
857,591	-38
857,824	38
858,057	22
858,289	-29
858,522	-17
858,754	65
858,987	17
859,219	-4
859,452	-14
859,684	-11
859,916	35
860,148	19
860,38	-8
860,612	4
860,844	21
861,076	12
861,308	10
861,54	45
861,772	-24
862,003	12
862,235	-28
862,466	15
862,698	23
862,929	33
863,161	39
863,392	-13
863,623	2
863,855	-5
864,086	14
864,317	16
864,548	12
864,779	-11
865,01	20
865,241	6
865,471	23
865,702	32
865,933	18
866,163	-8
866,394	13
866,624	43
866,855	8
867,085	15
867,315	13
867,546	11
867,776	17
868,006	-7
868,236	-14
868,466	18
868,696	17
868,926	5
869,156	25
869,386	4
869,615	2
869,845	20
870,075	-26
870,304	40
870,534	31
870,763	-3
870,993	7
871,222	0
871,451	2
871,68	-17
871,909	10
872,139	2
872,368	19
872,597	27
872,825	13
873,054	-2
873,283	-50
873,512	21
873,74	-7
873,969	16
874,198	34
874,426	42
874,655	16
874,883	17
875,111	30
875,34	20
875,568	-25
875,796	14
876,024	12
876,252	1
876,48	0
876,708	-16
876,936	25
877,164	-4
877,391	-3
877,619	32
877,847	3
878,074	-25
878,302	29
878,529	-13
878,756	4
878,984	19
879,211	7
879,438	6
879,665	1
879,893	-36
880,12	11
880,347	7
880,574	6
880,8	-13
881,027	11
881,254	6
881,481	-11
881,707	17
881,934	11
882,16	14
882,387	19
882,613	25
882,84	-33
883,066	1
883,292	9
883,518	11
883,744	47
883,971	11
884,197	-7
884,422	-14
884,648	7
884,874	10
885,1	-16
885,326	-51
885,551	30
885,777	25
886,002	-16
886,228	2
886,453	3
886,679	30
886,904	-5
887,129	20
887,355	-3
887,58	-31
887,805	42
888,03	-20
888,255	10
888,48	31
888,705	-26
888,929	28
889,154	4
889,379	35
889,603	0
889,828	-3
890,052	-18
890,277	11
890,501	-12
890,726	-19
890,95	-17
891,174	-14
891,398	10
891,622	14
891,847	-6
892,071	-26
892,294	4
892,518	1
892,742	17
892,966	27
893,19	-16
893,413	-13
893,637	-12
893,86	-10
894,084	2
894,307	-3
894,531	-9
894,754	16
894,977	-16
895,201	8
895,424	21
895,647	-2
895,87	11
896,093	-19
896,316	-8
896,539	6
896,761	-1
896,984	-6
897,207	1
897,43	-34
897,652	37
897,875	4
898,097	-25
898,32	-25
898,542	11
898,764	-4
898,986	-2
899,209	-3
899,431	11
899,653	15
899,875	1
900,097	5
900,319	-3
900,541	-20
900,762	-10
900,984	-10
901,206	9
901,427	14
901,649	0
901,87	23
902,092	30
902,313	2
902,535	-16
902,756	-8
902,977	0
903,198	3
903,419	3
903,641	16
903,862	-9
904,083	-5
904,303	18
904,524	-14
904,745	15
904,966	-18
905,186	-26
905,407	-11
905,628	2
905,848	4
906,069	3
906,289	32
906,509	27
906,73	16
906,95	-29
907,17	25
907,39	-4
907,61	-27
907,83	-26
908,05	-33
908,27	-14
908,49	-6
908,71	40
908,929	16
909,149	-10
909,369	15
909,588	0
909,808	32
910,027	4
910,247	-8
910,466	52
910,685	5
910,904	60
911,124	41
911,343	1
911,562	37
911,781	12
912	30
912,219	-4
912,437	6
912,656	32
912,875	-7
913,094	6
913,312	11
913,531	5
913,749	-10
913,968	-25
914,186	2
914,405	-14
914,623	0
914,841	16
915,059	-28
915,277	-8
915,495	29
915,713	37
915,931	24
916,149	17
916,367	5
916,585	-38
916,803	10
917,02	-7
917,238	11
917,456	-1
917,673	34
917,891	-22
918,108	38
918,325	-25
918,543	-6
918,76	13
918,977	4
919,194	10
919,411	33
919,628	-19
919,845	11
920,062	24
920,279	-10
920,496	-29
920,713	-23
920,929	39
921,146	25
921,363	71
921,579	-8
921,796	23
922,012	6
922,228	1
922,445	10
922,661	-6
922,877	-29
923,093	-7
923,309	26
923,525	-13
923,741	5
923,957	25
924,173	-1
924,389	-1
924,605	-14
924,821	0
925,036	-2
925,252	26
925,467	-15
925,683	16
925,898	24
926,114	-6
926,329	10
926,544	19
926,76	31
926,975	6
927,19	13
927,405	-11
927,62	22
927,835	-7
928,05	-32
928,265	7
928,48	10
928,694	6
928,909	9
929,124	26
929,338	-20
929,553	4
929,767	38
929,982	4
930,196	-27
930,41	-4
930,625	-8
