521,365	-6
521,685	19
522,005	58
522,324	-36
522,644	14
522,963	-7
523,283	-3
523,602	-2
523,922	-1
524,241	4
524,56	-11
524,879	-4
525,198	11
525,517	-16
525,835	-14
526,154	0
526,473	10
526,791	2
527,11	3
527,428	3
527,746	-7
528,065	16
528,383	27
528,701	11
529,019	-35
529,337	27
529,654	11
529,972	35
530,29	26
530,607	17
530,925	17
531,242	15
531,559	13
531,877	5
532,194	30
532,511	-19
532,828	15
533,145	6
533,461	-16
533,778	35
534,095	28
534,411	28
534,728	22
535,044	-5
535,361	-25
535,677	-3
535,993	-12
536,309	12
536,625	-13
536,941	22
537,257	0
537,573	-16
537,888	16
538,204	12
538,519	1
538,835	-1
539,15	-19
539,465	-12
539,781	42
540,096	6
540,411	4
540,726	7
541,041	-11
541,355	0
541,67	29
541,985	-17
542,299	-2
542,614	18
542,928	31
543,242	30
543,557	14
543,871	31
544,185	-9
544,499	3
544,813	-2
545,126	24
545,44	14
545,754	-8
546,067	1
546,381	28
546,694	7
547,007	33
547,321	40
547,634	45
547,947	-6
548,26	20
548,573	11
548,886	9
549,198	1
549,511	-9
549,824	12
550,136	-9
550,449	5
550,761	49
551,073	19
551,386	-8
551,698	46
552,01	21
552,322	23
552,633	-11
552,945	-5
553,257	-23
553,569	-22
553,88	24
554,192	-12
554,503	9
554,814	0
555,126	-26
555,437	9
555,748	-7
556,059	12
556,37	55
556,68	-10
556,991	-4
557,302	37
557,612	10
557,923	9
558,233	-1
558,544	1
558,854	-41
559,164	21
559,474	8
559,784	28
560,094	13
560,404	-9
560,714	6
561,024	40
561,333	66
561,643	24
561,952	44
562,262	13
562,571	6
562,88	-13
563,189	19
563,498	34
563,807	10
564,116	48
564,425	-16
564,734	-14
565,043	26
565,351	-16
565,66	22
565,968	13
566,276	25
566,585	12
566,893	-33
567,201	-18
567,509	32
567,817	24
568,125	35
568,433	1
568,74	-23
569,048	21
569,355	44
569,663	27
569,97	54
570,278	33
570,585	47
570,892	34
571,199	46
571,506	57
571,813	22
572,12	40
572,427	34
572,733	43
573,04	35
573,346	46
573,653	31
573,959	38
574,265	51
574,572	17
574,878	71
575,184	95
575,49	42
575,796	42
576,102	99
576,407	69
576,713	68
577,018	60
577,324	66
577,629	83
577,935	98
578,24	78
578,545	74
578,85	77
579,155	60
579,46	40
579,765	90
580,07	52
580,375	82
580,679	109
580,984	63
581,288	122
581,593	101
581,897	104
582,201	130
582,505	124
582,809	132
583,113	115
583,417	153
583,721	137
584,025	123
584,329	134
584,632	112
584,936	103
585,239	166
585,542	159
585,846	162
586,149	159
586,452	176
586,755	217
587,058	148
587,361	178
587,664	188
587,967	196
588,269	166
588,572	244
588,874	234
589,177	244
589,479	239
589,781	259
590,084	225
590,386	308
590,688	297
590,99	279
591,291	254
591,593	303
591,895	309
592,197	317
592,498	316
592,8	322
593,101	329
593,402	389
593,704	326
594,005	375
594,306	426
594,607	392
594,908	392
595,209	391
595,51	384
595,81	371
596,111	416
596,411	444
596,712	464
597,012	455
597,313	424
597,613	457
597,913	484
598,213	469
598,513	536
598,813	504
599,113	513
599,413	582
599,712	607
600,012	583
600,312	605
600,611	648
600,91	642
601,21	673
601,509	738
601,808	704
602,107	772
602,406	808
602,705	758
603,004	811
603,303	913
603,601	973
603,9	971
604,199	996
604,497	1063
604,795	1024
605,094	1123
605,392	1232
605,69	1209
605,988	1275
606,286	1278
606,584	1442
606,882	1440
607,18	1510
607,477	1615
607,775	1576
608,072	1728
608,37	1779
608,667	1811
608,965	1874
609,262	1958
609,559	2095
609,856	2133
610,153	2126
610,45	2309
610,747	2357
611,043	2414
611,34	2510
611,637	2509
611,933	2633
612,23	2721
612,526	2861
612,822	2861
613,119	2903
613,415	3007
613,711	3083
614,007	3107
614,303	3184
614,599	3246
614,894	3390
615,19	3465
615,486	3504
615,781	3549
616,077	3609
616,372	3842
616,667	3948
616,963	4010
617,258	4286
617,553	4393
617,848	4546
618,143	4757
618,438	4798
618,732	4982
619,027	5088
619,322	5294
619,616	5487
619,911	5699
620,205	5885
620,499	6179
620,793	6271
621,088	6389
621,382	6778
621,676	7116
621,97	7436
622,264	7608
622,557	8094
622,851	8303
623,145	8791
623,438	9046
623,732	9362
624,025	9715
624,318	10376
624,612	10764
624,905	11107
625,198	11452
625,491	11951
625,784	12289
626,077	12773
626,369	13232
626,662	13749
626,955	14194
627,247	14576
627,54	14829
627,832	15223
628,125	15355
628,417	15979
628,709	16431
629,001	17016
629,293	17295
629,585	18158
629,877	18482
630,169	18670
630,46	18932
630,752	19211
631,044	19894
631,335	20414
631,627	20941
631,918	21199
632,209	21514
632,5	21840
632,791	22318
633,082	23106
633,373	23479
633,664	23807
633,955	23906
634,246	24190
634,537	24322
634,827	24777
635,118	24839
635,408	25030
635,698	25320
635,989	25254
636,279	25454
636,569	25863
636,859	25899
637,149	26256
637,439	26512
637,729	26470
638,019	26749
638,308	27308
638,598	27859
638,887	28239
639,177	28081
639,466	28436
639,756	28107
640,045	28453
640,334	28696
640,623	28437
640,912	28449
641,201	29074
641,49	29382
641,779	29397
642,067	29229
642,356	29067
642,645	28837
642,933	28680
643,221	28869
643,51	28709
643,798	28653
644,086	28491
644,374	28370
644,662	28203
644,95	27755
645,238	27589
645,526	27843
645,814	27782
646,101	27163
646,389	26518
646,677	26140
646,964	25661
647,251	25814
647,539	25743
647,826	25290
648,113	24745
648,4	24502
648,687	23603
648,974	23083
649,261	22574
649,547	22162
649,834	21757
650,121	21574
650,407	21155
650,694	20651
650,98	20109
651,267	19253
651,553	18553
651,839	18124
652,125	17590
652,411	16908
652,697	16451
652,983	16201
653,269	15865
653,554	15487
653,84	14906
654,126	14214
654,411	13917
654,697	13463
654,982	12937
655,267	12516
655,552	12023
655,837	11617
656,123	11653
656,408	11451
656,692	10950
656,977	10619
657,262	10380
657,547	10255
657,831	10008
658,116	9560
658,4	9487
658,685	9166
658,969	9015
659,253	8823
659,537	8645
659,822	8382
660,106	8258
660,389	7993
660,673	7937
660,957	7636
661,241	7442
661,525	7403
661,808	7162
662,092	7019
662,375	6813
662,658	6575
662,942	6458
663,225	6260
663,508	6251
663,791	5999
664,074	5733
664,357	5710
664,64	5642
664,923	5242
665,205	5191
665,488	5044
665,77	4974
666,053	4783
666,335	4765
666,618	4704
666,9	4573
667,182	4481
667,464	4308
667,746	4175
668,028	4140
668,31	3943
668,592	3814
668,874	3735
669,155	3635
669,437	3517
669,718	3397
670	3264
670,281	3166
670,563	3090
670,844	2894
671,125	2852
671,406	2846
671,687	2623
671,968	2629
672,249	2540
672,53	2492
672,81	2385
673,091	2346
673,372	2269
673,652	2136
673,932	2114
674,213	2010
674,493	2043
674,773	1979
675,053	1898
675,333	1838
675,613	1753
675,893	1669
676,173	1715
676,453	1646
676,733	1654
677,012	1523
677,292	1502
677,571	1475
677,851	1386
678,13	1392
678,409	1404
678,689	1358
678,968	1191
679,247	1209
679,526	1142
679,805	1124
680,083	1129
680,362	1056
680,641	1037
680,919	1009
681,198	973
681,476	921
681,755	873
682,033	886
682,311	874
682,59	840
682,868	799
683,146	820
683,424	790
683,702	794
683,979	770
684,257	719
684,535	779
684,812	740
685,09	681
685,367	687
685,645	629
685,922	664
686,199	663
686,476	638
686,753	631
687,03	630
687,307	550
687,584	639
687,861	547
688,138	536
688,414	550
688,691	538
688,968	545
689,244	477
689,52	485
689,797	455
690,073	421
690,349	426
690,625	464
690,901	417
691,177	434
691,453	394
691,729	394
692,004	404
692,28	377
692,556	422
692,831	362
693,107	340
693,382	357
693,657	325
693,933	295
694,208	287
694,483	280
694,758	300
695,033	299
695,308	249
695,582	246
695,857	255
696,132	310
696,406	236
696,681	243
696,955	223
697,23	209
697,504	233
697,778	210
698,052	218
698,326	232
698,6	147
698,874	223
699,148	208
699,422	178
699,696	166
699,969	182
700,243	155
700,516	158
700,79	164
701,063	200
701,337	144
701,61	140
701,883	144
702,156	175
702,429	126
702,702	182
702,975	108
703,248	89
703,52	116
703,793	109
704,066	119
704,338	160
704,611	97
704,883	88
705,155	101
705,427	124
705,7	103
705,972	74
706,244	96
706,516	84
706,788	111
707,059	77
707,331	106
707,603	27
707,874	58
708,146	92
708,417	82
708,689	102
708,96	93
709,231	79
709,502	85
709,773	76
710,045	87
710,315	63
710,586	70
710,857	54
711,128	110
711,399	88
711,669	83
711,94	51
712,21	64
712,481	73
712,751	24
713,021	61
713,291	53
713,561	38
713,832	50
714,102	41
714,371	32
714,641	54
714,911	64
715,181	43
715,45	46
715,72	64
715,989	12
716,259	22
716,528	38
716,797	40
717,067	39
717,336	71
717,605	74
717,874	39
718,143	56
718,412	28
718,68	-4
718,949	70
719,218	30
719,486	47
719,755	23
720,023	64
720,292	68
720,56	41
720,828	2
721,096	39
721,364	32
721,632	6
721,9	42
722,168	32
722,436	36
722,704	22
722,971	32
723,239	35
723,506	38
723,774	24
724,041	27
724,309	38
724,576	44
724,843	25
725,11	43
725,377	24
725,644	52
725,911	27
726,178	6
726,445	25
726,711	43
726,978	25
727,245	33
727,511	-11
727,777	44
728,044	39
728,31	8
728,576	3
728,842	30
729,108	12
729,374	-2
729,64	6
729,906	20
730,172	28
730,438	2
730,703	0
730,969	26
731,235	37
731,5	47
731,765	15
732,031	9
732,296	5
732,561	26
732,826	27
733,091	19
733,356	37
733,621	19
733,886	20
734,151	20
734,415	55
734,68	24
734,945	61
735,209	-13
735,473	-28
735,738	-39
736,002	3
736,266	20
736,53	5
736,794	75
737,058	0
737,322	35
737,586	77
737,85	17
738,114	35
738,377	-9
738,641	11
738,905	-9
739,168	33
739,431	29
739,695	-43
739,958	25
740,221	11
740,484	-5
740,747	24
741,01	-4
741,273	0
741,536	13
741,799	16
742,061	55
742,324	64
742,587	49
742,849	1
743,112	12
743,374	21
743,636	10
743,898	-1
744,161	-4
744,423	12
744,685	14
744,947	12
745,209	-2
745,47	-32
745,732	-12
745,994	4
746,255	36
746,517	40
746,778	-29
747,04	-28
747,301	35
747,562	-29
747,824	9
748,085	3
748,346	52
748,607	8
748,868	6
749,129	26
749,389	-9
749,65	0
749,911	32
750,171	10
750,432	31
750,692	20
750,953	-3
751,213	-7
751,473	27
751,733	-10
751,994	5
752,254	45
752,514	6
752,774	-4
753,033	17
753,293	17
753,553	-13
753,813	-2
754,072	31
754,332	-10
754,591	4
754,85	41
755,11	29
755,369	-15
755,628	31
755,887	21
756,146	25
756,405	5
756,664	-2
756,923	4
757,182	-23
757,44	3
757,699	25
757,958	-25
758,216	29
758,475	4
758,733	42
758,991	38
759,25	28
759,508	16
759,766	26
760,024	52
760,282	14
760,54	31
760,797	23
761,055	-4
761,313	-3
761,571	16
761,828	-3
762,086	11
762,343	-7
762,6	21
762,858	-18
763,115	10
763,372	-13
763,629	2
763,886	16
764,143	12
764,4	-9
764,657	27
764,914	16
765,17	36
765,427	6
765,684	14
765,94	9
766,196	40
766,453	16
766,709	28
766,965	-10
767,222	16
767,478	23
767,734	6
767,99	45
768,245	25
768,501	-11
768,757	-23
769,013	30
769,268	6
769,524	-21
769,779	30
770,035	4
770,29	2
770,546	17
770,801	18
771,056	-3
771,311	-37
771,566	21
771,821	-2
772,076	-25
772,331	-5
772,586	8
772,84	-5
773,095	-23
773,349	25
773,604	19
773,858	13
774,113	-14
774,367	-5
774,621	15
774,875	-10
775,13	-8
775,384	-3
775,638	30
775,892	4
776,145	33
776,399	-20
776,653	8
776,907	1
777,16	22
777,414	15
777,667	37
777,92	-39
778,174	7
778,427	24
778,68	34
778,933	42
779,186	23
779,439	34
779,692	25
779,945	7
780,198	-12
780,451	-4
780,703	4
780,956	42
781,208	6
781,461	17
781,713	17
781,966	14
782,218	-13
782,47	39
782,722	-18
782,974	0
783,226	14
783,478	34
783,73	-21
783,982	46
784,234	25
784,485	27
784,737	-10
784,989	20
785,24	17
785,491	43
785,743	-15
785,994	6
786,245	-5
786,496	-28
786,748	43
786,999	-2
787,25	0
787,5	7
787,751	-50
788,002	-12
788,253	21
788,503	26
788,754	4
789,004	2
789,255	27
789,505	8
789,756	-23
790,006	-18
790,256	31
790,506	-17
790,756	22
791,006	-6
791,256	13
791,506	9
791,756	-23
792,006	6
792,255	1
792,505	0
792,754	5
793,004	23
793,253	-13
793,503	3
793,752	16
794,001	7
794,25	13
794,499	27
794,748	-8
794,997	72
795,246	35
795,495	-21
795,744	-26
795,992	12
796,241	31
796,49	-8
796,738	30
796,987	-16
797,235	28
797,483	40
797,731	7
797,98	42
798,228	-14
798,476	13
798,724	26
798,972	11
799,22	9
799,467	52
799,715	20
799,963	27
800,21	10
800,458	-45
800,705	48
800,953	5
801,2	34
801,447	-37
801,695	13
801,942	1
802,189	13
802,436	18
802,683	-4
802,93	35
803,177	11
803,423	-2
803,67	-17
803,917	42
804,163	-16
804,41	12
804,656	-15
804,903	-22
805,149	20
805,395	18
805,642	1
805,888	50
806,134	-4
806,38	-18
806,626	-58
806,872	-21
807,117	27
807,363	21
807,609	-30
807,854	-26
808,1	-10
808,345	14
808,591	-28
808,836	-6
809,082	1
809,327	38
809,572	-37
809,817	-29
810,062	19
810,307	8
810,552	-11
810,797	20
811,042	23
811,287	11
811,531	-13
811,776	10
812,02	-17
812,265	-29
812,509	14
812,754	-15
812,998	-3
813,242	-9
813,486	17
813,73	-23
813,974	-13
814,218	-1
814,462	-11
814,706	-1
814,95	16
815,194	-15
815,437	18
815,681	34
815,925	-3
816,168	-3
816,411	67
816,655	-10
816,898	-13
817,141	-7
817,384	-20
817,628	-16
817,871	-14
818,114	21
818,356	38
818,599	23
818,842	23
819,085	26
819,327	-18
819,57	12
819,813	-14
820,055	-7
820,298	-11
820,54	2
820,782	28
821,024	-12
821,267	-13
821,509	24
821,751	15
821,993	-7
822,235	31
822,476	-1
822,718	-5
822,96	5
823,202	15
823,443	-10
823,685	2
823,926	48
824,168	41
824,409	-3
824,65	34
824,891	-25
825,133	16
825,374	14
825,615	5
825,856	21
826,097	-27
826,337	7
826,578	8
826,819	-35
827,06	-12
827,3	33
827,541	-31
827,781	1
828,022	1
828,262	23
828,502	-17
828,743	16
828,983	17
829,223	-42
829,463	-13
829,703	3
829,943	5
830,183	18
830,422	-33
830,662	21
830,902	-32
831,141	26
831,381	-7
831,62	-1
831,86	-16
832,099	17
832,339	-23
832,578	-2
832,817	10
833,056	32
833,295	-14
833,534	41
833,773	25
834,012	-22
834,251	50
834,489	8
834,728	21
834,967	18
835,205	10
835,444	6
835,682	-11
835,921	-13
836,159	5
836,397	1
836,635	-7
836,874	38
837,112	-20
837,35	-17
837,588	7
837,825	5
838,063	32
838,301	-21
838,539	31
838,776	-18
839,014	-8
839,252	42
839,489	-20
839,726	0
839,964	-37
840,201	6
840,438	-12
840,675	33
840,912	31
841,15	-19
841,386	-14
841,623	-27
841,86	-35
842,097	32
842,334	-17
842,57	27
842,807	-8
843,044	-1
843,28	-1
843,516	21
843,753	1
843,989	24
844,225	18
844,462	1
844,698	2
844,934	-29
845,17	-2
845,406	1
845,642	1
845,877	26
846,113	-11
846,349	-24
846,584	16
846,82	45
847,056	35
847,291	5
847,526	30
847,762	9
847,997	-13
848,232	-16
848,467	-3
848,702	33
848,937	-6
849,172	32
849,407	2
849,642	-18
849,877	0
850,112	-46
850,346	-4
850,581	10
850,816	1
851,05	-41
851,284	-32
851,519	26
851,753	19
851,987	14
852,222	-5
852,456	14
852,69	-16
852,924	-38
853,158	24
853,392	17
853,625	44
853,859	3
854,093	-29
854,327	34
854,56	3
854,794	-4
855,027	-20
855,26	-22
855,494	4
855,727	4
855,96	-12
856,194	-13
856,427	-15
856,66	-5
856,893	-1
857,126	14
857,358	50
857,591	-8
857,824	-27
858,057	11
858,289	12
858,522	21
858,754	64
858,987	-8
859,219	25
859,452	-19
859,684	-28
859,916	35
860,148	16
860,38	-31
860,612	-24
860,844	-2
861,076	-6
861,308	28
861,54	9
861,772	-42
862,003	-21
862,235	1
862,466	31
862,698	32
862,929	13
863,161	45
863,392	3
863,623	24
863,855	13
864,086	8
864,317	32
864,548	26
864,779	-1
865,01	27
865,241	12
865,471	11
865,702	14
865,933	-5
866,163	25
866,394	32
866,624	16
866,855	13
867,085	12
867,315	25
867,546	14
867,776	-2
868,006	0
868,236	8
868,466	2
868,696	24
868,926	23
869,156	11
869,386	-23
869,615	19
869,845	19
870,075	0
870,304	37
870,534	43
870,763	29
870,993	3
871,222	13
871,451	8
871,68	19
871,909	-1
872,139	5
872,368	25
872,597	2
872,825	-16
873,054	1
873,283	-5
873,512	18
873,74	-13
873,969	-1
874,198	15
874,426	15
874,655	17
874,883	-25
875,111	28
875,34	-8
875,568	11
875,796	44
876,024	9
876,252	-15
876,48	-13
876,708	7
876,936	21
877,164	3
877,391	3
877,619	14
877,847	23
878,074	-13
878,302	41
878,529	-9
878,756	2
878,984	11
879,211	6
879,438	27
879,665	-17
879,893	-1
880,12	14
880,347	-5
880,574	-3
880,8	-3
881,027	10
881,254	-12
881,481	-11
881,707	20
881,934	18
882,16	29
882,387	7
882,613	21
882,84	-13
883,066	-23
883,292	30
883,518	38
883,744	63
883,971	-8
884,197	-12
884,422	-32
884,648	34
884,874	16
885,1	-18
885,326	-6
885,551	20
885,777	14
886,002	16
886,228	6
886,453	-17
886,679	47
886,904	31
887,129	49
887,355	17
887,58	-4
887,805	21
888,03	7
888,255	28
888,48	18
888,705	-5
888,929	36
889,154	-1
889,379	27
889,603	21
889,828	-8
890,052	12
890,277	7
890,501	-7
890,726	-19
890,95	-27
891,174	-5
891,398	-7
891,622	4
891,847	-24
892,071	-21
892,294	1
892,518	-21
892,742	-10
892,966	3
893,19	-37
893,413	-3
893,637	26
893,86	-1
894,084	9
894,307	20
894,531	22
894,754	37
894,977	9
895,201	0
895,424	-1
895,647	-1
895,87	16
896,093	-14
896,316	-42
896,539	2
896,761	39
896,984	-8
897,207	23
897,43	0
897,652	39
897,875	3
898,097	-28
898,32	-21
898,542	-15
898,764	-20
898,986	30
899,209	-26
899,431	26
899,653	13
899,875	15
900,097	23
900,319	7
900,541	-7
900,762	-14
900,984	35
901,206	-19
901,427	-26
901,649	7
901,87	1
902,092	8
902,313	40
902,535	28
902,756	-4
902,977	18
903,198	15
903,419	3
903,641	11
903,862	2
904,083	32
904,303	26
904,524	10
904,745	20
904,966	9
905,186	-24
905,407	11
905,628	-13
905,848	20
906,069	10
906,289	27
906,509	20
906,73	25
906,95	7
907,17	9
907,39	-9
907,61	-27
907,83	-4
908,05	-21
908,27	3
908,49	-20
908,71	32
908,929	-3
909,149	-17
909,369	2
909,588	10
909,808	17
910,027	-13
910,247	-21
910,466	15
910,685	10
910,904	27
911,124	36
911,343	15
911,562	34
911,781	-4
912	28
912,219	45
912,437	11
912,656	46
912,875	14
913,094	10
913,312	-28
913,531	-8
913,749	1
913,968	-40
914,186	-1
914,405	8
914,623	23
914,841	-52
915,059	7
915,277	-10
915,495	18
915,713	-18
915,931	28
916,149	14
916,367	-4
916,585	-1
916,803	24
917,02	-11
917,238	9
917,456	3
917,673	32
917,891	15
918,108	40
918,325	-18
918,543	-39
918,76	9
918,977	8
919,194	10
919,411	11
919,628	1
919,845	12
920,062	5
920,279	8
920,496	-9
920,713	2
920,929	6
921,146	30
921,363	18
921,579	20
921,796	7
922,012	25
922,228	-12
922,445	-6
922,661	1
922,877	-19
923,093	-13
923,309	-4
923,525	18
923,741	-13
923,957	-1
924,173	-3
924,389	17
924,605	-21
924,821	19
925,036	-7
925,252	21
925,467	-15
925,683	16
925,898	29
926,114	-19
926,329	-7
926,544	13
926,76	34
926,975	-16
927,19	-3
927,405	8
927,62	-32
927,835	-15
928,05	-25
928,265	-16
928,48	18
928,694	10
928,909	23
929,124	19
929,338	-26
929,553	29
929,767	40
929,982	-3
930,196	-8
930,41	5
930,625	-2
